Time,BS2 Soil Moisture(RAW) (mV),Battery(RAW) (V ),Temperature(RAW) (degC ),AS4 Soil Moisture(RAW) (mV ),AS2 Soil Moisture(RAW) (mV ),BS4 Soil Moisture(RAW) (mV ),CS2 Soil Moisture(RAW) (mV ),CS4 Soil Moisture(RAW) (mV ),Flow A(TOT) (l ),Flow Total A(RAW) (l ),Flow B(TOT) (l ),Flow Total B(RAW) (l ),Flow C(TOT) (l ),Flow Total C(RAW) (l ),CT2 upper(RAW) (mV ),CT2 Upper Temperature (Deg C ),BT2 upper(RAW) (mV ),BT2 Upper Temperature (Deg C )
24/09/2014 02:35,112.53,9.71,13.5,131.595,119.505,109.275,127.565,165.54,0,808,0,614,0,156,1165.6,15.68253742,1260.15,13.47490875
24/09/2014 02:30,112.065,9.71,13.5,131.44,119.195,109.275,126.79,166.16,0,808,0,614,0,156,1165.445,15.6862807,1259.84,13.48191394
24/09/2014 02:25,111.755,9.71,13.5,131.285,119.04,109.12,127.875,165.385,0,808,0,614,0,156,1165.445,15.6862807,1259.53,13.4889213
24/09/2014 02:20,111.135,9.71,13.5,131.13,118.73,109.275,127.1,166.005,0,808,0,614,0,156,1165.29,15.69002397,1259.22,13.49592935
24/09/2014 02:15,111.135,9.71,13.6,131.13,118.42,109.275,126.635,166.47,0,808,0,614,0,156,1165.135,15.69376753,1258.91,13.50293963
24/09/2014 02:10,110.98,9.71,13.6,130.975,118.42,109.12,128.805,164.455,0,808,0,614,0,156,1165.135,15.69376753,1258.445,13.51345687
24/09/2014 02:05,110.67,9.71,13.6,130.975,118.11,109.275,126.635,166.78,0,808,0,614,0,156,1164.98,15.6975125,1258.135,13.5204706
24/09/2014 02:00,110.825,9.71,13.6,130.975,118.265,109.275,127.565,165.54,0,808,0,614,0,156,1164.825,15.70125748,1257.98,13.52397746
24/09/2014 01:55,110.67,9.71,13.7,130.82,118.11,109.12,126.79,166.625,0,808,0,614,0,156,1164.825,15.70125748,1257.67,13.53099362
24/09/2014 01:50,110.515,9.73,13.7,130.82,118.265,109.275,130.355,163.215,0,808,0,614,0,156,1164.825,15.70125748,1257.515,13.53450191
24/09/2014 01:45,110.36,9.71,13.9,130.82,117.955,108.965,128.34,164.145,0,808,0,614,0,156,1164.825,15.70125748,1257.36,13.53801019
24/09/2014 01:40,110.36,9.71,13.9,130.82,118.265,109.12,129.425,163.215,0,808,0,614,0,156,1164.67,15.70500245,1257.205,13.54151957
24/09/2014 01:35,110.205,9.71,13.9,130.82,118.11,109.12,127.565,165.54,0,808,0,614,0,156,1164.515,15.70874782,1257.05,13.54502929
24/09/2014 01:30,109.895,9.71,14,130.665,118.11,108.965,129.89,162.905,0,808,0,614,0,156,1164.515,15.70874782,1256.74,13.55204871
24/09/2014 01:25,110.05,9.71,14,130.665,117.955,108.965,126.17,166.935,0,808,0,614,0,156,1164.36,15.71249449,1256.74,13.55204871
24/09/2014 01:20,110.05,9.73,13.9,130.51,117.955,109.12,128.65,164.145,0,808,0,614,0,156,1164.205,15.71624116,1256.585,13.55555961
24/09/2014 01:15,109.895,9.73,13.9,130.51,117.8,109.12,126.48,166.47,0,808,0,614,0,156,1164.205,15.71624116,1256.275,13.5625819
24/09/2014 01:10,110.05,9.71,13.9,130.665,117.8,108.965,129.735,163.215,0,808,0,614,0,156,1164.05,15.71998783,1256.12,13.56609304
24/09/2014 01:05,110.205,9.71,13.9,130.51,117.955,109.12,126.79,166.005,0,808,0,614,0,156,1163.895,15.723735,1255.81,13.57311802
24/09/2014 01:00,109.895,9.71,13.9,130.665,118.11,108.965,128.34,164.61,0,808,0,614,0,156,1163.74,15.72748338,1255.345,13.5836571
24/09/2014 00:55,109.895,9.71,13.9,130.51,117.955,108.965,127.1,166.16,0,808,0,614,0,156,1163.43,15.73498014,1255.19,13.58717111
24/09/2014 00:50,109.895,9.71,13.9,130.665,117.955,108.965,126.945,166.005,0,808,0,614,0,156,1163.275,15.73872912,1254.725,13.59771458
24/09/2014 00:45,109.895,9.71,13.9,130.51,117.955,108.965,129.425,163.835,0,808,0,614,0,156,1162.965,15.74622928,1254.26,13.60826098
24/09/2014 00:40,110.05,9.71,13.9,130.665,117.8,109.12,129.58,163.37,0,808,0,614,0,156,1162.81,15.74997936,1253.795,13.61881157
24/09/2014 00:35,109.895,9.71,13.9,130.665,118.11,109.12,129.27,163.525,0,808,0,614,0,156,1162.5,15.75748193,1253.02,13.63640217
24/09/2014 00:30,110.205,9.73,13.9,130.665,118.11,109.12,127.72,165.385,0,808,0,614,0,156,1162.345,15.76123372,1252.555,13.64696138
24/09/2014 00:25,110.05,9.71,13.9,130.665,117.955,108.965,128.65,164.3,0,808,0,614,0,156,1161.88,15.77249161,1251.78,13.6645667
24/09/2014 00:20,110.05,9.71,13.9,130.665,118.11,108.965,130.045,163.06,0,808,0,614,0,156,1161.57,15.77999862,1250.85,13.68570585
24/09/2014 00:15,110.205,9.71,13.9,130.51,118.11,109.12,129.425,163.37,0,808,0,614,0,156,1161.26,15.78750824,1250.075,13.70333116
24/09/2014 00:10,110.205,9.73,13.9,130.665,117.955,109.12,130.045,162.905,0,808,0,614,0,156,1160.95,15.79501865,1249.3,13.72096605
24/09/2014 00:05,110.05,9.71,13.9,130.665,117.8,109.12,126.325,166.625,0,808,0,614,0,156,1160.485,15.80628875,1248.37,13.74214027
24/09/2014 00:00,110.205,9.73,13.9,130.665,118.11,109.275,126.635,166.315,0,808,0,614,0,156,1160.175,15.81380374,1247.44,13.76332727
23/09/2014 23:55,110.05,9.71,13.7,130.82,118.11,109.12,126.79,166.16,0,808,0,614,0,156,1159.555,15.82883952,1246.355,13.78806208
23/09/2014 23:50,109.895,9.71,13.7,130.665,118.11,109.12,129.735,163.215,0,808,0,614,0,156,1159.09,15.84012057,1245.425,13.80927872
23/09/2014 23:45,110.05,9.73,13.7,130.82,118.11,109.12,128.65,164.145,0,808,0,614,0,156,1158.47,15.85516852,1243.875,13.84466771
23/09/2014 23:40,110.05,9.71,13.7,130.665,118.11,109.275,127.255,165.385,0,808,0,614,0,156,1157.85,15.87022343,1242.48,13.87655064
23/09/2014 23:35,109.895,9.71,13.9,130.82,117.955,108.965,127.875,165.075,0,808,0,614,0,156,1157.385,15.88151985,1241.085,13.90846324
23/09/2014 23:30,109.895,9.71,13.9,130.82,117.955,109.12,129.735,163.06,0,808,0,614,0,156,1156.765,15.89658705,1239.38,13.94750853
23/09/2014 23:25,110.05,9.71,13.9,130.665,117.955,109.12,129.89,162.905,0,808,0,614,0,156,1156.3,15.9078923,1237.985,13.97948828
23/09/2014 23:20,110.05,9.71,14,130.665,118.11,109.275,129.58,163.06,0,808,0,614,0,156,1155.525,15.92674253,1236.28,14.01861614
23/09/2014 23:15,110.05,9.71,14,130.665,118.11,109.12,127.72,165.23,0,808,0,614,0,156,1154.905,15.9418308,1234.575,14.05778931
23/09/2014 23:10,109.74,9.71,14.1,130.665,118.11,109.12,129.425,163.37,0,808,0,614,0,156,1154.44,15.95315197,1232.87,14.09700794
23/09/2014 23:05,109.895,9.71,14.1,130.665,118.11,109.12,126.325,166.78,0,808,0,614,0,156,1153.82,15.9682526,1231.32,14.13270191
23/09/2014 23:00,109.895,9.71,14.1,130.665,118.11,109.12,127.875,165.385,0,808,0,614,0,156,1153.2,15.98336029,1229.925,14.16485809
23/09/2014 22:55,110.05,9.71,14.3,130.82,118.11,109.12,128.805,164.3,0,808,0,614,0,156,1152.735,15.99469567,1228.375,14.2006243
23/09/2014 22:50,109.895,9.71,14.3,130.82,118.11,109.275,126.945,166.16,0,808,0,614,0,156,1152.27,16.00603464,1226.67,14.24001057
23/09/2014 22:45,109.895,9.71,14.4,130.665,118.11,109.12,127.1,165.85,0,808,0,614,0,156,1151.65,16.02116006,1225.275,14.27227061
23/09/2014 22:40,109.895,9.71,14.4,130.975,118.11,109.275,128.65,164.3,0,808,0,614,0,156,1151.03,16.03629259,1223.88,14.30456129
23/09/2014 22:35,110.05,9.71,14.4,130.82,118.265,109.12,126.635,166.78,0,808,0,614,0,156,1150.565,16.04764642,1222.33,14.34047692
23/09/2014 22:30,108.345,9.67,14.5,129.27,116.56,107.105,124.465,164.92,0,808,0,614,0,156,1149.945,16.06279126,1220.78,14.37643069
23/09/2014 22:25,109.895,9.71,14.5,130.975,118.42,109.275,126.635,166.625,0,808,0,614,0,156,1149.325,16.07794325,1219.23,14.41242396
23/09/2014 22:20,110.05,9.71,14.5,130.975,118.11,109.12,129.89,163.37,0,808,0,614,0,156,1148.705,16.09310233,1217.525,14.45206079
23/09/2014 22:15,109.74,9.71,14.7,130.82,118.265,109.275,128.185,164.92,0,808,0,614,0,156,1148.085,16.10826855,1215.82,14.49174457
23/09/2014 22:10,109.74,9.71,14.7,130.975,118.11,108.965,127.72,165.85,0,808,0,614,0,156,1147.465,16.12344189,1213.96,14.53509065
23/09/2014 22:05,110.05,9.71,14.8,130.975,118.265,109.43,127.72,165.54,0,808,0,614,0,156,1146.845,16.13862244,1212.255,14.57487439
23/09/2014 22:00,109.895,9.73,14.8,130.82,118.11,109.12,128.96,164.3,0,808,0,614,0,156,1146.38,16.15001314,1210.705,14.61108284
23/09/2014 21:55,109.895,9.71,14.9,130.975,118.11,109.275,126.79,166.16,0,808,0,614,0,156,1145.76,16.16520619,1209.155,14.64733002
23/09/2014 21:50,109.895,9.71,14.9,130.82,118.11,109.12,126.325,166.935,0,808,0,614,0,156,1145.14,16.18040642,1207.76,14.67998706
23/09/2014 21:45,109.895,9.71,15.1,130.975,118.42,109.275,130.2,163.215,0,808,0,614,0,156,1144.52,16.19561381,1206.055,14.71994414
23/09/2014 21:40,109.74,9.71,15.1,131.13,118.265,109.43,126.635,166.935,0,808,0,614,0,156,1143.9,16.21082839,1204.66,14.75267318
23/09/2014 21:35,110.05,9.71,15.2,131.13,118.11,109.275,128.96,164.145,0,808,0,614,0,156,1143.435,16.22224444,1203.265,14.78543411
23/09/2014 21:30,109.895,9.71,15.2,131.13,118.575,109.43,128.65,164.455,0,808,0,614,0,156,1142.815,16.23747166,1201.715,14.82187262
23/09/2014 21:25,109.895,9.71,15.2,131.13,118.265,109.43,128.03,165.54,0,808,0,614,0,156,1142.35,16.2488968,1200.32,14.85470251
23/09/2014 21:20,109.895,9.71,15.3,131.13,118.265,109.275,130.2,163.37,0,808,0,614,0,156,1141.73,16.26413668,1198.77,14.89121739
23/09/2014 21:15,109.895,9.71,15.3,131.13,118.42,109.585,127.1,166.005,0,808,0,614,0,156,1141.11,16.27938377,1197.22,14.92777387
23/09/2014 21:10,110.05,9.71,15.5,131.13,118.42,109.275,130.2,163.37,0,808,0,614,0,156,1140.49,16.2946381,1195.825,14.96070861
23/09/2014 21:05,109.895,9.71,15.5,131.13,118.265,109.275,128.185,165.075,0,808,0,614,0,156,1140.025,16.30608328,1194.275,14.99734171
23/09/2014 21:00,109.895,9.71,15.5,131.13,118.42,109.43,126.635,166.78,0,808,0,614,0,156,1139.405,16.32135032,1192.88,15.03034639
23/09/2014 20:55,109.895,9.73,15.5,131.13,118.42,109.43,127.565,165.54,0,808,0,614,0,156,1138.94,16.33280492,1191.33,15.06705656
23/09/2014 20:50,110.05,9.71,15.6,131.13,118.42,109.43,130.2,163.37,0,808,0,614,0,156,1138.165,16.35190621,1189.78,15.10380852
23/09/2014 20:45,109.74,9.71,15.6,131.13,118.42,109.275,126.635,167.09,0,808,0,614,0,156,1137.545,16.36719506,1188.23,15.14060106
23/09/2014 20:40,109.895,9.73,15.7,131.13,118.73,109.585,128.03,165.695,0,808,0,614,0,156,1137.08,16.37866584,1186.525,15.1811202
23/09/2014 20:35,110.05,9.71,15.7,131.285,118.575,109.43,130.2,163.215,0,808,0,614,0,156,1136.305,16.39779465,1184.665,15.22538072
23/09/2014 20:30,110.05,9.71,15.9,131.44,118.575,109.585,126.945,166.78,0,808,0,614,0,156,1135.53,16.41693438,1182.96,15.26600556
23/09/2014 20:25,110.05,9.71,15.9,131.285,118.42,109.74,128.03,165.23,0,808,0,614,0,156,1134.91,16.43225424,1181.565,15.29928126
23/09/2014 20:20,109.895,9.71,16,131.285,118.73,109.585,127.565,165.385,0,808,0,614,0,156,1134.135,16.45141401,1179.705,15.34370172
23/09/2014 20:15,109.895,9.71,16,131.285,118.575,109.275,127.41,165.695,0,808,0,614,0,156,1133.515,16.46675034,1178,15.38447307
23/09/2014 20:10,109.895,9.71,16,131.13,118.42,109.585,128.96,164.145,0,808,0,614,0,156,1132.74,16.48593108,1176.295,15.42529618
23/09/2014 20:05,110.05,9.71,16,131.285,118.42,109.585,128.96,164.765,0,808,0,614,0,156,1131.965,16.50512384,1174.28,15.47360655
23/09/2014 20:00,110.05,9.71,16.1,131.285,118.73,109.43,126.945,166.47,0,808,0,614,0,156,1131.035,16.52816926,1172.265,15.52198955
23/09/2014 19:55,110.05,9.73,16.3,131.44,118.575,109.585,127.41,165.54,0,808,0,614,0,156,1130.26,16.54738717,1170.405,15.56671409
23/09/2014 19:50,109.895,9.71,16.3,131.44,118.73,109.43,130.2,163.525,0,808,0,614,0,156,1129.33,16.57046384,1168.39,15.61523491
23/09/2014 19:45,110.05,9.71,16.4,131.285,118.73,109.43,128.03,165.23,0,808,0,614,0,156,1128.4,16.59355686,1166.22,15.66756925
23/09/2014 19:40,110.205,9.71,16.4,131.44,118.73,109.43,127.875,166.005,0,808,0,614,0,156,1127.315,16.62051936,1164.205,15.71624116
23/09/2014 19:35,109.74,9.71,16.5,131.285,118.575,109.43,126.635,167.4,0,808,0,614,0,156,1126.385,16.64364961,1161.725,15.77624511
23/09/2014 19:30,109.895,9.73,16.5,131.595,118.575,109.74,129.58,163.525,0,808,0,614,0,156,1125.455,16.66679502,1159.555,15.82883952
23/09/2014 19:25,109.895,9.73,16.7,131.285,118.575,109.585,128.96,165.385,0,808,0,614,0,156,1124.525,16.68995868,1157.075,15.88905258
23/09/2014 19:20,109.74,9.71,16.8,131.595,118.575,109.74,127.1,166.935,0,808,0,614,0,156,1123.595,16.71313793,1154.595,15.9493778
23/09/2014 19:15,110.05,9.73,16.9,131.285,118.73,109.43,127.565,165.695,0,808,0,614,0,156,1122.51,16.74020236,1152.425,16.00225443
23/09/2014 19:10,109.895,9.71,16.9,131.595,118.575,109.74,127.72,165.385,0,808,0,614,0,156,1121.425,16.76729022,1149.945,16.06279126
23/09/2014 19:05,109.895,9.71,17.1,131.44,118.885,109.585,126.635,167.245,0,808,0,614,0,156,1120.495,16.79052608,1147.465,16.12344189
23/09/2014 19:00,109.585,9.71,17.2,131.44,118.885,109.585,130.045,164.3,0,808,0,614,0,156,1119.255,16.82153405,1144.985,16.18420725
23/09/2014 18:55,109.585,9.73,17.3,131.44,118.73,109.585,126.945,167.4,0,808,0,614,0,156,1118.17,16.84869023,1142.505,16.24508751
23/09/2014 18:50,109.585,9.73,17.5,131.595,118.575,109.74,126.79,167.4,0,808,0,614,0,156,1117.085,16.8758708,1139.87,16.30989969
23/09/2014 18:45,109.74,9.71,17.6,131.75,118.73,109.585,128.185,166.78,0,808,0,614,0,156,1116.155,16.89918652,1137.235,16.37484221
23/09/2014 18:40,109.585,9.71,17.7,131.44,118.885,109.43,126.945,167.555,0,808,0,614,0,156,1114.915,16.93030071,1134.755,16.436085
23/09/2014 18:35,109.74,9.73,17.9,131.595,118.885,109.74,129.115,166.16,0,808,0,614,0,156,1113.83,16.95755013,1131.965,16.50512384
23/09/2014 18:30,109.74,9.71,18,131.905,118.73,109.74,132.525,163.525,0,808,0,614,0,156,1112.9,16.98092635,1129.33,16.57046384
23/09/2014 18:25,109.585,9.73,18.1,131.75,118.73,109.895,130.975,164.145,0,808,0,614,0,156,1111.815,17.00821981,1126.85,16.63208258
23/09/2014 18:20,109.585,9.73,18.3,132.06,118.885,109.585,128.65,166.935,0,808,0,614,0,156,1110.73,17.0355364,1124.37,16.69382043
23/09/2014 18:15,109.585,9.73,18.4,131.75,118.885,109.585,131.44,163.99,0,808,0,614,0,156,1109.955,17.0550633,1121.735,16.75954825
23/09/2014 18:10,109.275,9.71,18.5,131.75,118.885,109.585,130.975,166.16,0,808,0,614,0,156,1108.87,17.0824204,1119.255,16.82153405
23/09/2014 18:05,109.585,9.71,18.7,131.905,119.04,109.895,129.735,165.695,0,808,0,614,0,156,1107.94,17.10588845,1116.775,16.88364085
23/09/2014 18:00,109.585,9.73,18.8,131.905,119.04,109.895,129.27,167.71,0,808,0,614,0,156,1107.01,17.1293739,1113.985,16.953656
23/09/2014 17:55,109.275,9.71,18.9,131.905,118.885,109.895,129.89,167.555,0,808,0,614,0,156,1105.925,17.15679504,1111.66,17.01212074
23/09/2014 17:50,109.43,9.71,19.1,131.905,119.04,109.74,132.06,164.61,0,808,0,614,0,156,1104.995,17.18031903,1109.335,17.0706932
23/09/2014 17:45,109.585,9.71,19.2,131.905,118.885,109.74,131.75,165.075,0,808,0,614,0,156,1103.91,17.2077849,1107.01,17.1293739
23/09/2014 17:40,109.275,9.73,19.3,131.905,119.195,109.895,130.2,167.245,0,808,0,614,0,156,1103.135,17.22741808,1104.53,17.19208714
23/09/2014 17:35,109.585,9.73,19.5,132.06,119.195,109.895,131.13,163.99,0,808,0,614,0,156,1102.205,17.25099358,1102.05,17.25492504
23/09/2014 17:30,109.43,9.71,19.6,132.06,119.04,109.74,128.495,166.625,0,808,0,614,0,156,1101.275,17.27458744,1099.57,17.31788821
23/09/2014 17:25,109.43,9.71,19.9,132.215,119.04,109.74,130.665,166.47,0,808,0,614,0,156,1100.345,17.29819838,1096.935,17.38492427
23/09/2014 17:20,107.725,9.69,20,130.2,117.335,107.415,128.805,164.145,0,808,0,614,0,156,1099.415,17.32182741,1094.765,17.4402382
23/09/2014 17:15,107.88,9.69,20.1,130.665,117.645,107.725,126.945,165.23,0,808,0,614,0,156,1098.64,17.34153091,1092.44,17.49961062
23/09/2014 17:10,107.57,9.69,20.4,130.51,117.025,107.88,128.65,164.3,0,808,0,614,0,156,1097.865,17.36124817,1090.115,17.55909544
23/09/2014 17:05,109.12,9.73,20.5,132.37,119.195,109.895,131.905,163.99,0,808,0,614,0,156,1097.09,17.38097731,1087.945,17.61471753
23/09/2014 17:00,107.415,9.69,20.7,129.89,117.025,107.105,126.325,164.92,0,808,0,614,0,156,1096.47,17.39676934,1085.775,17.67043686
23/09/2014 16:55,109.43,9.73,20.8,132.525,119.195,110.205,130.82,166.78,0,808,0,614,0,156,1095.695,17.41652015,1083.76,17.72226643
23/09/2014 16:50,109.275,9.71,20.9,132.68,119.195,110.05,129.27,165.695,0,808,0,614,0,156,1095.23,17.42837715,1081.9,17.77018477
23/09/2014 16:45,109.275,9.73,21.1,132.68,119.04,110.205,130.975,164.455,0,808,0,614,0,156,1094.61,17.44419298,1080.195,17.81417411
23/09/2014 16:40,109.275,9.73,21.3,132.525,119.35,110.05,128.96,166.315,0,808,0,614,0,156,1093.835,17.46397347,1078.335,17.8622336
23/09/2014 16:35,109.12,9.71,21.3,132.525,119.195,110.205,132.215,165.075,0,808,0,614,0,156,1093.37,17.47584848,1076.785,17.90233952
23/09/2014 16:30,109.43,9.73,21.6,132.835,119.35,110.36,131.44,164.3,0,808,0,614,0,156,1092.75,17.49168818,1075.08,17.94651607
23/09/2014 16:25,109.275,9.73,21.7,132.835,119.35,110.205,130.355,167.555,0,808,0,614,0,156,1092.13,17.50753585,1073.685,17.98270628
23/09/2014 16:20,109.12,9.73,21.9,132.835,119.195,110.515,130.82,164.765,0,808,0,614,0,156,1091.665,17.51942694,1072.135,18.02296809
23/09/2014 16:15,109.275,9.71,22,132.99,119.35,110.515,129.115,166.315,0,808,0,614,0,156,1091.045,17.53528866,1070.43,18.06731532
23/09/2014 16:10,109.275,9.73,22.1,132.835,119.195,110.36,128.805,167.245,0,808,0,614,0,156,1090.735,17.54322177,1068.725,18.11172548
23/09/2014 16:05,109.275,9.73,22.3,132.99,119.195,110.515,128.96,167.4,0,808,0,614,0,156,1090.425,17.55115837,1067.33,18.1481096
23/09/2014 16:00,109.43,9.73,22.5,133.145,119.505,110.515,129.735,168.485,0,808,0,614,0,156,1089.96,17.5630656,1066.09,18.18048615
23/09/2014 15:55,109.275,9.73,22.7,133.145,119.505,110.515,132.37,165.54,0,808,0,614,0,156,1089.805,17.56703611,1065.16,18.20479034
23/09/2014 15:50,107.725,9.69,22.8,131.75,117.8,108.81,127.41,165.695,0,808,0,614,0,156,1089.805,17.56703611,1064.385,18.22505848
23/09/2014 15:45,107.26,9.69,22.9,131.285,117.025,107.57,127.41,162.595,0,808,0,614,0,156,1089.65,17.57100662,1063.765,18.24128271
23/09/2014 15:40,109.275,9.73,23.1,133.145,119.505,110.67,131.44,164.92,0,808,0,614,0,156,1089.34,17.57894938,1063.145,18.2575154
23/09/2014 15:35,109.585,9.73,23.2,133.455,119.815,110.825,130.355,168.175,0,808,0,614,0,156,1089.185,17.58292186,1062.525,18.27375659
23/09/2014 15:30,109.43,9.73,23.3,133.3,119.815,110.825,128.495,167.555,0,808,0,614,0,156,1089.03,17.58689435,1061.905,18.29000626
23/09/2014 15:25,109.43,9.73,23.5,133.61,119.815,111.135,128.805,168.485,0,808,0,614,0,156,1088.72,17.5948412,1060.82,18.31846323
23/09/2014 15:20,109.43,9.73,23.7,133.61,119.66,110.98,128.805,168.64,0,808,0,614,0,156,1088.41,17.60279014,1060.045,18.33880644
23/09/2014 15:15,109.585,9.73,24,133.61,119.815,111.135,131.905,165.075,0,808,0,614,0,156,1088.255,17.60676464,1059.115,18.36323538
23/09/2014 15:10,109.43,9.73,24.1,133.61,119.97,111.135,129.89,168.795,0,808,0,614,0,156,1087.945,17.61471753,1058.34,18.38360674
23/09/2014 15:05,109.74,9.71,24.3,133.92,120.125,111.135,131.75,167.4,0,808,0,614,0,156,1087.48,17.62664901,1057.1,18.41623013
23/09/2014 15:00,109.74,9.73,24.5,133.92,120.28,111.135,131.44,165.075,0,808,0,614,0,156,1087.17,17.6346059,1056.015,18.44480412
23/09/2014 14:55,109.74,9.73,24.7,134.075,120.125,111.135,129.425,168.95,0,808,0,614,0,156,1086.86,17.64256503,1054.775,18.47749187
23/09/2014 14:50,107.88,9.69,24.9,131.595,118.11,108.5,129.27,165.385,0,808,0,614,0,156,1086.55,17.65052587,1053.535,18.51021419
23/09/2014 14:45,109.895,9.73,25.1,134.23,120.28,111.29,132.37,166.16,0,808,0,614,0,156,1086.55,17.65052587,1052.14,18.54706853
23/09/2014 14:40,109.895,9.73,25.2,134.23,120.435,111.29,131.905,165.54,0,808,0,614,0,156,1086.55,17.65052587,1051.055,18.57576289
23/09/2014 14:35,109.74,9.73,25.2,134.23,120.59,111.445,128.805,168.485,0,808,0,614,0,156,1086.55,17.65052587,1050.28,18.59627603
23/09/2014 14:30,109.585,9.73,25.1,134.385,120.745,111.445,132.525,166.935,0,808,0,614,0,156,1086.86,17.64256503,1049.97,18.60448499
23/09/2014 14:25,109.74,9.73,24.7,134.385,120.9,111.445,132.68,166.16,0,808,0,614,0,156,1087.17,17.6346059,1049.815,18.60858947
23/09/2014 14:20,109.895,9.73,24.5,134.695,120.9,111.6,129.27,167.245,0,808,0,614,0,156,1087.48,17.62664901,1049.505,18.61680258
23/09/2014 14:15,109.895,9.73,24.3,134.695,121.055,111.755,130.2,166.315,0,808,0,614,0,156,1087.945,17.61471753,1049.35,18.62090921
23/09/2014 14:10,109.895,9.71,24.3,134.54,120.9,111.6,129.58,166.625,0,808,0,614,0,156,1088.565,17.59881567,1049.35,18.62090921
23/09/2014 14:05,109.74,9.73,24.3,134.385,120.9,111.6,130.045,166.16,0,808,0,614,0,156,1089.185,17.58292186,1049.505,18.61680258
23/09/2014 14:00,109.895,9.73,24.4,134.54,121.21,111.755,129.115,169.26,0,808,0,614,0,156,1089.96,17.5630656,1049.66,18.61269595
23/09/2014 13:55,109.895,9.73,24.5,134.695,121.21,111.755,131.285,168.795,0,808,0,614,0,156,1090.735,17.54322177,1049.815,18.60858947
23/09/2014 13:50,109.895,9.73,24.7,134.85,121.365,111.755,130.82,166.16,0,808,0,614,0,156,1091.51,17.52339154,1050.435,18.59217183
23/09/2014 13:45,110.05,9.73,24.8,134.85,121.365,111.755,131.44,168.795,0,808,0,614,0,156,1092.595,17.49564883,1051.055,18.57576289
23/09/2014 13:40,110.205,9.73,24.8,135.16,121.365,111.91,129.27,167.71,0,808,0,614,0,156,1093.68,17.46793109,1052.14,18.54706853
23/09/2014 13:35,110.05,9.73,24.9,135.005,121.365,111.91,130.2,166.625,0,808,0,614,0,156,1094.765,17.4402382,1053.535,18.51021419
23/09/2014 13:30,110.05,9.73,25.1,135.16,121.365,112.065,131.44,166.005,0,808,0,614,0,156,1096.005,17.40861842,1055.705,18.45297317
23/09/2014 13:25,110.36,9.73,24.9,135.315,121.675,112.065,129.115,169.57,0,808,0,614,0,156,1097.245,17.37703035,1058.805,18.37138261
23/09/2014 13:20,110.36,9.73,24.8,135.315,121.675,112.22,129.735,167.555,0,808,0,614,0,156,1098.795,17.33758978,1062.68,18.26969532
23/09/2014 13:15,110.36,9.73,24.7,135.315,121.675,112.22,131.595,169.26,0,808,0,614,0,156,1100.19,17.30213563,1066.555,18.16834114
23/09/2014 13:10,110.515,9.73,24.3,135.47,121.83,112.375,130.045,170.035,0,808,0,614,0,156,1101.585,17.26672066,1070.74,18.05924762
23/09/2014 13:05,110.515,9.73,23.9,135.625,121.83,112.22,132.525,168.175,0,808,0,614,0,156,1102.825,17.2352743,1075.855,17.92642811
23/09/2014 13:00,110.36,9.73,23.5,135.47,121.675,112.375,132.68,167.245,0,808,0,614,0,156,1103.91,17.2077849,1081.125,17.7901723
23/09/2014 12:55,110.36,9.71,22.9,135.625,121.83,112.375,132.37,168.95,0,808,0,614,0,156,1104.685,17.18816337,1085,17.69036155
23/09/2014 12:50,110.515,9.73,22.4,135.315,121.83,112.53,132.68,168.795,0,808,0,614,0,156,1104.995,17.18031903,1087.015,17.63858461
23/09/2014 12:45,110.05,9.71,22.4,135.47,121.675,112.065,128.805,169.88,0,808,0,614,0,156,1105.305,17.17247533,1087.325,17.63062746
23/09/2014 12:40,110.05,9.73,22.4,135.47,121.675,112.065,128.495,169.105,0,808,0,614,0,156,1105.46,17.16855487,1086.86,17.64256503
