Date,Time,Ave AirTemp (degC),Ave Humidity (%),Min WndSpd (m/s),Ave WndSpd (m/s),Max WndSpd (m/s),Ave WndDir (deg),Ave Sigma (deg),Total Rain (mm),Ave GSR (w/m²),Min Battery (V),Ave Battery (V),Max Battery (V),Ave DeltaT (degC)
01/09/2014,20:25:00,17.5,91.9,0,1.47,4.03,299.1,22.2,0,1,13.2,13.2,13.2,0.9
01/09/2014,20:30:00,17.4,90.6,0.14,1.46,4.32,325.2,41.3,0,1,13.2,13.2,13.2,1
01/09/2014,20:35:00,17.3,88.8,0,1.62,4.03,340.5,21.4,0,1,13.2,13.2,13.2,1.2
01/09/2014,20:40:00,17.4,88.1,0,0.51,1.63,334.6,29.8,0,1,13.2,13.2,13.2,1.3
01/09/2014,20:45:00,17.2,87.5,0,0.95,2.68,323.3,19,0,1,13.2,13.2,13.2,1.3
01/09/2014,20:50:00,17.1,86.8,0,1.05,3.43,335.4,25.7,0,1,13.2,13.2,13.2,1.4
01/09/2014,20:55:00,17.1,86.4,0,0.68,2.24,324.9,28,0,1,13.2,13.2,13.2,1.4
01/09/2014,21:00:00,17,86.4,0,0.52,2.24,318.6,12.8,0,1,13.2,13.2,13.2,1.4
01/09/2014,21:05:00,17,86.3,0,0.93,2.53,334.2,28.9,0,1,13.1,13.2,13.2,1.4
01/09/2014,21:10:00,16.9,86,0.44,1.2,2.53,350.6,21.4,0,1,13.2,13.2,13.2,1.5
01/09/2014,21:15:00,16.9,85.9,0,0.96,2.98,325.8,7.7,0,1,13.2,13.2,13.2,1.5
01/09/2014,21:20:00,16.9,85.9,0,0.62,1.63,0.8,20.5,0,1,13.2,13.2,13.2,1.5
01/09/2014,21:25:00,16.9,85.9,0,0.76,2.83,322.1,27.9,0,1,13.2,13.2,13.2,1.5
01/09/2014,21:30:00,16.9,85.9,0,0.9,1.63,309.3,27.7,0,1,13.2,13.2,13.2,1.5
01/09/2014,21:35:00,16.9,86,0,0.52,1.49,341.1,50.1,0,1,13.2,13.2,13.2,1.5
01/09/2014,21:40:00,16.9,86,0,0.46,1.93,335.3,15.2,0,1,13.2,13.2,13.2,1.5
01/09/2014,21:45:00,16.8,86,0,0.75,2.53,337.1,17.6,0,1,13.2,13.2,13.2,1.5
01/09/2014,21:50:00,16.8,86,0,0.54,1.63,325.6,3.1,0,1,13.2,13.2,13.2,1.5
01/09/2014,21:55:00,16.7,86.4,0,0.49,1.49,308.6,27.1,0,1,13.2,13.2,13.2,1.4
01/09/2014,22:00:00,16.7,86.7,0,0.44,1.19,321,24.7,0,1,13.2,13.2,13.2,1.4
01/09/2014,22:05:00,16.6,86.9,0,0.42,1.34,300.2,7.7,0,1,13.1,13.1,13.2,1.4
01/09/2014,22:10:00,16.5,87.2,0,0.5,1.19,274.4,0,0,1,13.2,13.2,13.2,1.3
01/09/2014,22:15:00,16.5,87.4,0,0.48,2.38,271.8,16.5,0,1,13.1,13.2,13.2,1.3
01/09/2014,22:20:00,16.4,87.5,0,0.42,1.19,304.9,1.2,0,1,13.1,13.2,13.2,1.3
01/09/2014,22:25:00,16.4,87.9,0,0.18,0.89,305.2,0,0,1,13.1,13.2,13.2,1.2
01/09/2014,22:30:00,16.3,88.1,0,0.16,0.59,305,0,0,1,13.1,13.2,13.2,1.2
01/09/2014,22:35:00,16.3,88.2,0,0.11,0.74,305.2,0,0,1,13.1,13.2,13.2,1.2
01/09/2014,22:40:00,16.3,88.2,0,0.28,1.04,305.2,0,0,1,13.1,13.2,13.2,1.2
01/09/2014,22:45:00,16.3,88.1,0,0.41,1.34,305.2,0,0,1,13.1,13.2,13.2,1.2
01/09/2014,22:50:00,16.3,87.8,0,0.38,1.49,315.2,13.6,0,1,13.1,13.2,13.2,1.3
01/09/2014,22:55:00,16.3,87.8,0,0.22,0.74,332.1,3.5,0,1,13.1,13.2,13.2,1.3
01/09/2014,23:00:00,16.3,87.9,0,0.17,1.34,331.9,3.4,0,1,13.1,13.2,13.2,1.2
01/09/2014,23:05:00,16.2,88.2,0,0.24,1.04,331.3,1.8,0,1,13,13.1,13.2,1.2
01/09/2014,23:10:00,16.2,88.2,0,0.18,0.89,331.6,3.2,0,1,13.1,13.1,13.2,1.2
01/09/2014,23:15:00,16.2,88.2,0,0.28,1.34,332.2,0.8,0,1,13.1,13.1,13.2,1.2
01/09/2014,23:20:00,16.3,88,0,0.21,0.89,332.3,2.6,0,1,13.1,13.1,13.2,1.2
01/09/2014,23:25:00,16.3,88,0,0.09,0.74,332.3,2.6,0,1,13.1,13.1,13.2,1.2
01/09/2014,23:30:00,16.2,88,0,0.33,1.34,331.9,0,0,1,13.1,13.1,13.1,1.2
01/09/2014,23:35:00,16.1,88.1,0,0.38,1.04,331.9,0,0,1,13.2,13.2,13.2,1.2
01/09/2014,23:40:00,16.1,88.1,0,0.13,0.44,331.9,0,0,1,13.2,13.2,13.2,1.2
01/09/2014,23:45:00,16,88,0,0.16,0.74,331.9,0,0,1,13.2,13.2,13.2,1.2
01/09/2014,23:50:00,16,88,0,0.08,0.74,331.9,0,0,1,13.1,13.1,13.1,1.2
01/09/2014,23:55:00,16,87.8,0,0.09,0.59,331.9,0,0,1,13.1,13.1,13.1,1.2
02/09/2014,00:00:00,16,87.7,0,0.09,0.59,331.9,0,0,1,13.1,13.1,13.1,1.3
02/09/2014,00:05:00,15.9,87.1,0,0.35,1.79,290.3,21.3,0,1,13,13.1,13.1,1.3
02/09/2014,00:10:00,15.9,86.3,0,0.03,0.59,279,0,0,1,13.1,13.1,13.1,1.4
02/09/2014,00:15:00,16,84.7,0,0.55,1.93,350.8,36.8,0,1,13.1,13.1,13.1,1.6
02/09/2014,00:20:00,16,83.7,0,0.44,2.24,309.5,34.2,0,1,13.1,13.1,13.1,1.7
02/09/2014,00:25:00,16,83.1,0,0.52,3.43,290.8,3.1,0,1,13.1,13.1,13.1,1.7
02/09/2014,00:30:00,15.9,82.3,0,0.58,2.24,299,7.7,0,1,13.1,13.1,13.1,1.8
02/09/2014,00:35:00,15.9,81.3,0,0.26,0.89,297,0,0,1,13.1,13.1,13.1,1.9
02/09/2014,00:40:00,15.9,81,0,0.43,1.63,282.2,12.4,0,1,13.1,13.1,13.1,2
02/09/2014,00:45:00,15.8,80.8,0,0.47,1.34,303.9,54.8,0,1,13.1,13.1,13.1,2
02/09/2014,00:50:00,15.8,80,0,0.58,1.49,288.6,5.6,0,1,13.1,13.1,13.1,2.1
02/09/2014,00:55:00,15.7,80.2,0,0.32,1.19,290.5,0,0,1,13.1,13.1,13.1,2
02/09/2014,01:00:00,15.6,79.5,0,0.66,1.79,308.3,14.7,0,1,13.1,13.1,13.1,2.1
02/09/2014,01:05:00,15.6,79,0,0.4,1.34,332.2,0.8,0,1,13,13.1,13.1,2.1
02/09/2014,01:10:00,15.6,79.1,0,0.37,1.19,329.1,2.5,0,1,13.1,13.1,13.1,2.1
02/09/2014,01:15:00,15.4,79.3,0,0.43,1.19,329.1,2.5,0,1,13.1,13.1,13.1,2.1
02/09/2014,01:20:00,15.3,79.9,0,0.36,1.49,7.9,16.7,0,1,13.1,13.1,13.1,2
02/09/2014,01:25:00,15.3,80.1,0,0.71,1.63,302.1,14.1,0,1,13.1,13.1,13.1,2
02/09/2014,01:30:00,15.2,80.3,0,0.32,1.04,342.6,21.6,0,1,13.1,13.1,13.1,2
02/09/2014,01:35:00,15.1,80.9,0,0.16,0.74,351.4,2,0,1,13.1,13.1,13.1,1.9
02/09/2014,01:40:00,15,81.7,0,0.13,0.59,351.4,2,0,1,13.1,13.1,13.1,1.8
02/09/2014,01:45:00,14.9,82.1,0,0.04,0.29,351.4,2,0,1,13.1,13.1,13.1,1.8
02/09/2014,01:50:00,14.8,82.7,0,0.14,0.74,351.4,2,0,1,13.1,13.1,13.1,1.7
02/09/2014,01:55:00,14.7,82.9,0,0.36,1.19,332.2,10.8,0,1,13.1,13.1,13.1,1.7
02/09/2014,02:00:00,14.6,83,0,0.17,0.89,326.7,1.7,0,1,13.1,13.1,13.1,1.7
02/09/2014,02:05:00,14.5,83.4,0,0.25,0.89,326.5,2.5,0,1,13,13.1,13.1,1.6
02/09/2014,02:10:00,14.4,83.7,0,0.36,1.63,322.4,8.2,0,1,13.1,13.1,13.1,1.6
02/09/2014,02:15:00,14.4,83.4,0,0.23,0.89,302.4,0,0,1,13.1,13.1,13.1,1.6
02/09/2014,02:20:00,14.4,83.4,0,0.2,1.49,300.8,1.3,0,1,13.1,13.1,13.1,1.6
02/09/2014,02:25:00,14.3,83.7,0,0.11,0.59,300.6,0,0,1,13.1,13.1,13.1,1.6
02/09/2014,02:30:00,14.3,84.2,0,0.15,1.19,299.1,0,0,1,13.1,13.1,13.1,1.5
02/09/2014,02:35:00,14.2,84.8,0,0.08,0.59,297.7,0,0,1,13.1,13.1,13.1,1.5
02/09/2014,02:40:00,14.2,85.4,0,0.04,0.29,297.7,0,0,1,13.1,13.1,13.1,1.4
02/09/2014,02:45:00,14.1,85.9,0,0.09,0.44,297.7,0,0,1,13.1,13.1,13.1,1.4
02/09/2014,02:50:00,14,86.7,0.14,0.72,1.79,312.4,17.6,0,1,13,13.1,13.1,1.3
02/09/2014,02:55:00,13.9,87.9,0,0.65,2.24,314.3,6.2,0,1,13.1,13.1,13.1,1.2
02/09/2014,03:00:00,13.8,88.8,0,0.62,1.79,312.3,4.7,0,1,13.1,13.1,13.1,1.1
02/09/2014,03:05:00,13.7,89.4,0,0.25,1.19,298.1,0,0,1,12.9,13,13.1,1
02/09/2014,03:10:00,13.7,89.8,0,0.36,1.34,297.8,0.8,0,1,13.1,13.1,13.1,1
02/09/2014,03:15:00,13.7,90.3,0,0.37,1.19,351.4,23,0,1,13,13,13.1,0.9
02/09/2014,03:20:00,13.7,90.8,0,0.33,1.04,354.3,7.6,0,1,13,13,13.1,0.9
02/09/2014,03:25:00,13.7,91.1,0,0.26,1.19,348.1,3.7,0,1,13,13,13.1,0.8
02/09/2014,03:30:00,13.7,91.5,0,0.44,1.49,338.2,14.8,0,1,13,13,13.1,0.8
02/09/2014,03:35:00,13.7,92,0,0.34,1.04,309,0,0,1,13,13,13.1,0.8
02/09/2014,03:40:00,13.7,92.5,0,0.24,0.89,308.8,0,0,1,13,13,13.1,0.7
02/09/2014,03:45:00,13.8,92.8,0,0.14,0.74,309,0,0,1,13,13,13.1,0.7
02/09/2014,03:50:00,13.8,93,0,0.39,1.34,309,0,0,1,13,13,13.1,0.7
02/09/2014,03:55:00,13.8,93.4,0,0.1,0.59,309.3,0,0,1,13,13,13.1,0.6
02/09/2014,04:00:00,13.9,93.6,0,0.14,0.44,309.3,0,0,1,13,13,13.1,0.6
02/09/2014,04:05:00,13.9,93.8,0,0.22,0.89,309.1,0,0,1,12.9,13,13,0.6
02/09/2014,04:10:00,14,94.1,0,0.13,0.89,309,0,0,1,13,13,13,0.6
02/09/2014,04:15:00,14,94.3,0,0.56,1.19,308.2,0,0,1,13,13,13,0.5
02/09/2014,04:20:00,14.1,94.4,0,0.29,1.19,306.7,0,0,1,13,13,13,0.5
02/09/2014,04:25:00,14.1,94.6,0,0.38,1.19,307.6,1.4,0,1,13,13,13,0.5
02/09/2014,04:30:00,14.2,94.8,0,0.34,1.79,308.5,3.9,0,1,13,13,13,0.5
02/09/2014,04:35:00,14.2,94.9,0,0.62,1.93,334.6,8,0.2,1,13,13,13,0.5
02/09/2014,04:40:00,14.2,95.1,0,0.38,1.19,337,2.6,0,1,13,13,13,0.5
02/09/2014,04:45:00,14.3,95.2,0,0.22,0.89,337.2,0,0,1,13,13,13,0.5
02/09/2014,04:50:00,14.3,95.2,0,0.45,1.49,332,16.9,0,1,13,13,13,0.5
02/09/2014,04:55:00,14.3,95.2,0,0.26,1.79,296,2.8,0,1,13,13,13,0.5
02/09/2014,05:00:00,14.3,95.2,0,0.81,2.53,339.5,20.1,0,1,13,13,13,0.5
02/09/2014,05:05:00,14.4,95.2,0,0.43,1.63,318.6,12.8,0,1,12.9,13,13,0.5
02/09/2014,05:10:00,14.4,95,0,0.31,1.04,319.1,2,0,1,13,13,13,0.5
02/09/2014,05:15:00,14.4,94.9,0,0.78,2.38,327.7,12.5,0,1,13,13,13,0.5
02/09/2014,05:20:00,14.3,94.6,0,1.03,1.93,339.5,19.3,0,1,13,13,13,0.5
02/09/2014,05:25:00,14.3,94.5,0,0.68,1.93,344.6,15.9,0,1,13,13,13,0.5
02/09/2014,05:30:00,14.3,94.3,0,0.44,1.34,345.1,38.2,0,1,13,13,13,0.6
02/09/2014,05:35:00,14.3,94.2,0,0.49,2.24,3,12.6,0,1,13,13,13,0.6
02/09/2014,05:40:00,14.2,93.9,0.14,1.28,2.98,340.4,19.9,0,1,13,13,13,0.6
02/09/2014,05:45:00,14.2,93.9,0.14,1.11,2.83,332.7,22.2,0,1,13,13,13,0.6
02/09/2014,05:50:00,14.2,93.9,0.14,1.1,2.53,338.9,23.5,0,1,12.9,13,13,0.6
02/09/2014,05:55:00,14.2,93.9,0,0.84,3.13,320.1,11.1,0,1,13,13,13,0.6
02/09/2014,06:00:00,14.2,93.7,0,1.41,2.98,340,21.7,0,1,13,13,13,0.6
02/09/2014,06:05:00,14.2,93.4,0.29,1.1,2.68,337.5,31.3,0,1,12.8,13,13,0.6
02/09/2014,06:10:00,14.3,93,0.29,1.36,2.83,336.3,18.1,0,1,13,13,13,0.7
02/09/2014,06:15:00,14.3,92.6,0,0.78,2.24,332.7,18.2,0,2,13,13,13,0.7
02/09/2014,06:20:00,14.4,92.2,0,0.86,3.13,330.7,20.9,0,2,13,13,13,0.8
02/09/2014,06:25:00,14.4,91.5,0,0.83,1.93,322.2,7.1,0,3,13,13,13,0.8
02/09/2014,06:30:00,14.5,90.9,0,0.7,1.93,348.4,29.2,0,5,13,13,13,0.9
02/09/2014,06:35:00,14.6,90.4,0,0.46,1.49,317.5,11.1,0,7,13,13,13,0.9
02/09/2014,06:40:00,14.7,90,0.14,0.75,1.63,322.9,13.1,0,10,13,13,13,1
02/09/2014,06:45:00,14.6,89.5,0.29,1.28,2.38,334.2,19.6,0,14,13,13,13,1
02/09/2014,06:50:00,14.7,88.3,0.14,1.57,3.58,330.3,17.7,0,15,13,13,13,1.1
02/09/2014,06:55:00,14.8,87.2,0,1.11,2.53,343.9,32.1,0,18,13,13,13,1.3
02/09/2014,07:00:00,14.9,86.5,0,0.79,1.93,352.1,26.9,0,19,13,13,13,1.3
02/09/2014,07:05:00,15,86.2,0,0.61,1.79,336,26,0,18,12.8,13,13,1.4
02/09/2014,07:10:00,15,86,0,1.27,2.68,323.4,22.1,0,26,13,13,13,1.4
02/09/2014,07:15:00,15,85.4,0,0.8,2.24,341.1,12.6,0,34,13,13,13,1.5
02/09/2014,07:20:00,15.1,84.9,0,0.93,2.83,347.5,23.9,0,36,13,13,13,1.5
02/09/2014,07:25:00,15.1,84.6,0.14,1.18,3.13,335.1,47.9,0,44,13,13,13.1,1.5
02/09/2014,07:30:00,15.2,84.2,0,1.09,2.53,336.5,37,0,49,13.1,13.1,13.1,1.6
02/09/2014,07:35:00,15.2,84.6,0.74,1.61,2.83,332.6,28.1,0,72,13.1,13.1,13.2,1.5
02/09/2014,07:40:00,15.2,84.3,0,0.91,2.38,318.4,32,0,67,13.2,13.2,13.2,1.6
02/09/2014,07:45:00,15.2,84.7,0,0.93,2.53,359,22.4,0,76,13.2,13.2,13.2,1.5
02/09/2014,07:50:00,15.1,85.1,0,1.02,3.13,320.8,29.8,0,74,13.2,13.2,13.2,1.5
02/09/2014,07:55:00,15,85.3,0.14,1.16,2.08,336.8,22.1,0,82,13.2,13.3,13.3,1.5
02/09/2014,08:00:00,15.1,85,0,0.64,2.53,323,26.3,0,146,13.3,13.4,13.5,1.5
02/09/2014,08:05:00,15.4,83.6,0,0.7,2.08,303,12.4,0,219,13.4,13.6,13.7,1.7
02/09/2014,08:10:00,15.7,82.6,0,0.71,2.38,301.7,17.1,0,240,13.7,13.8,13.8,1.8
02/09/2014,08:15:00,15.8,81.6,0,0.87,2.68,299.1,20.8,0,274,13.8,13.9,13.9,1.9
02/09/2014,08:20:00,15.9,80.5,0,0.88,2.08,312.5,15,0,204,13.8,13.8,14,2
02/09/2014,08:25:00,15.9,80.4,0,0.75,2.53,311.6,23.2,0,289,13.8,13.9,14,2
02/09/2014,08:30:00,16.1,78.6,0,0.78,2.98,321.6,30,0,273,13.8,13.9,14,2.2
02/09/2014,08:35:00,16.4,76.1,0,0.79,2.24,322.3,45.8,0,266,13.8,13.9,14,2.5
02/09/2014,08:40:00,16,75.6,0.74,2.16,4.77,345,31.2,0,285,13.8,13.9,14,2.5
02/09/2014,08:45:00,16,76.9,0,1.16,3.13,333.8,40.2,0,295,13.8,13.9,13.9,2.4
02/09/2014,08:50:00,16.3,75.6,0.14,0.66,1.63,3.8,80.1,0,345,13.9,13.9,13.9,2.6
02/09/2014,08:55:00,16.4,73.7,0,1.82,4.48,357.3,43.7,0,353,13.9,13.9,13.9,2.8
02/09/2014,09:00:00,16.1,74.3,0.29,1.55,4.62,342.9,27.8,0,337,13.8,13.9,13.9,2.7
02/09/2014,09:05:00,16.4,74.1,0,1.21,3.28,314,16.4,0,388,13.9,13.9,13.9,2.7
02/09/2014,09:10:00,16.8,71.7,0,0.83,1.93,0.6,29.3,0,400,13.9,13.9,13.9,3
02/09/2014,09:15:00,16.7,71.4,0,1.47,2.68,352.2,22.3,0,412,13.9,13.9,13.9,3.1
02/09/2014,09:20:00,16.7,71.8,0.29,1.53,3.73,340.6,36,0,429,13.9,13.9,13.9,3
02/09/2014,09:25:00,16.8,70.3,0.29,1.85,4.03,335.6,26.1,0,441,13.9,13.9,13.9,3.2
02/09/2014,09:30:00,16.8,70.1,0,1.13,2.53,348.5,39.7,0,452,13.9,13.9,13.9,3.2
02/09/2014,09:35:00,16.9,71,0.14,1.76,3.58,341.6,25.8,0,463,13.9,13.9,13.9,3.1
02/09/2014,09:40:00,16.8,71.2,0.14,1.1,1.93,21.1,42.2,0,471,13.9,13.9,13.9,3.1
02/09/2014,09:45:00,17.3,68.2,0,0.98,2.83,326.1,31.9,0,486,13.9,13.9,13.9,3.5
02/09/2014,09:50:00,17.8,65.5,0,0.91,2.68,315.9,28.6,0,499,13.8,13.8,13.9,3.9
02/09/2014,09:55:00,17.5,66.8,0,1.23,2.68,2.1,29.5,0,507,13.8,13.8,13.8,3.7
02/09/2014,10:00:00,18.1,65.5,0,0.55,1.34,278.6,4.1,0,513,13.8,13.8,13.8,3.9
02/09/2014,10:05:00,18.5,64.5,0,1.19,2.98,305.8,43.8,0,526,13.8,13.8,13.8,4.1
02/09/2014,10:10:00,17.6,66.2,0.44,1.68,3.43,340.1,30.1,0,542,13.8,13.8,13.8,3.8
02/09/2014,10:15:00,17.9,65.2,0.14,0.9,3.13,19.4,45.5,0,550,13.8,13.8,13.8,3.9
02/09/2014,10:20:00,18.3,63.3,0.14,1.29,4.48,357.7,22.6,0,564,13.8,13.8,13.8,4.2
02/09/2014,10:25:00,17.7,63.2,0.44,1.72,3.58,348.1,19.4,0,577,13.8,13.8,13.8,4.1
02/09/2014,10:30:00,18,61.1,0.14,1.31,3.43,341.6,32.9,0,587,13.8,13.8,13.8,4.4
02/09/2014,10:35:00,18.1,59.2,0.14,1.93,3.73,350.2,43.3,0,604,13.8,13.8,13.8,4.7
02/09/2014,10:40:00,18,59.3,0,1.11,2.83,8.3,43.4,0,555,13.8,13.8,13.8,4.6
02/09/2014,10:45:00,18.3,58.6,0.14,1.14,3.13,347.9,23.8,0,563,13.8,13.8,13.8,4.8
02/09/2014,10:50:00,18.1,59.5,0.29,2.04,4.03,330.6,22.5,0,625,13.8,13.8,13.8,4.6
02/09/2014,10:55:00,17.9,61.2,0.59,1.81,3.73,336.4,21.9,0,641,13.8,13.8,13.8,4.4
02/09/2014,11:00:00,18.5,60,0,0.77,2.08,4.3,48,0,650,13.8,13.8,13.8,4.6
02/09/2014,11:05:00,18.9,58,0.14,1.24,2.98,325.7,63.3,0,652,13.8,13.8,13.8,4.9
02/09/2014,11:10:00,18.7,57.8,0,1.38,3.43,335.2,25.2,0,462,13.8,13.8,13.8,4.9
02/09/2014,11:15:00,18.7,56.9,0,1.26,3.43,340.1,35.3,0,713,13.8,13.8,13.8,5
02/09/2014,11:20:00,18.8,56.2,0.29,1.83,3.87,351.3,30.5,0,537,13.8,13.8,13.8,5.1
02/09/2014,11:25:00,18.8,56.2,0,0.82,2.68,313.9,71,0,329,13.8,13.8,13.8,5.1
02/09/2014,11:30:00,19,55.6,0,0.86,2.83,14.9,29.3,0,547,13.8,13.8,13.8,5.3
02/09/2014,11:35:00,19.4,54.6,0,0.98,2.83,339.4,68.6,0,765,13.8,13.8,13.8,5.4
02/09/2014,11:40:00,19.3,53.6,0,0.82,3.13,325.2,56.3,0,808,13.8,13.8,13.8,5.6
02/09/2014,11:45:00,19.8,52.7,0.14,1.48,4.03,127.7,35.1,0,784,13.8,13.8,13.8,5.8
02/09/2014,11:50:00,19.9,52.6,0.14,1.42,3.43,63,80.4,0,783,13.8,13.8,13.8,5.8
02/09/2014,11:55:00,19.5,53.7,0.14,1.17,2.83,51.6,56.8,0,560,13.8,13.8,13.8,5.6
02/09/2014,12:00:00,19.9,53.6,0,1.39,4.03,137.2,80.2,0,830,13.8,13.8,13.8,5.7
02/09/2014,12:05:00,19.5,54.1,0,1.36,3.73,95.2,78.6,0,347,13.8,13.8,13.8,5.5
02/09/2014,12:10:00,19.1,55.4,0,1.1,3.58,61.3,79.9,0,313,13.8,13.8,13.8,5.3
02/09/2014,12:15:00,19.4,55,0.14,0.84,2.24,95.5,37.9,0,844,13.8,13.8,13.8,5.4
02/09/2014,12:20:00,20.2,53.5,0.14,0.96,2.24,23.2,52.7,0,887,13.8,13.8,13.8,5.7
02/09/2014,12:25:00,20.2,53.5,0.14,0.92,2.08,120.1,75.7,0,891,13.8,13.8,13.8,5.7
02/09/2014,12:30:00,20.4,53.2,0,1.23,2.68,140.1,71.5,0,893,13.8,13.8,13.8,5.8
02/09/2014,12:35:00,19.8,54,0.14,1.49,4.77,21.5,58.8,0,695,13.8,13.8,13.8,5.6
02/09/2014,12:40:00,19.6,55.4,0,2,4.48,353.1,80.3,0,412,13.8,13.8,13.8,5.4
02/09/2014,12:45:00,19,56.9,0.44,1.57,3.28,335.3,15.2,0,326,13.8,13.8,13.8,5.1
02/09/2014,12:50:00,19.7,56.3,0,0.66,2.08,6.4,44.3,0,421,13.8,13.8,13.8,5.3
02/09/2014,12:55:00,19.6,56,0,1.17,2.83,347.1,35,0,582,13.8,13.8,13.8,5.3
02/09/2014,13:00:00,20,55.2,0,0.64,2.08,312.4,53,0,558,13.8,13.8,13.8,5.5
02/09/2014,13:05:00,19.9,54.7,0,1.4,4.17,333.6,45.4,0,731,13.8,13.8,13.8,5.5
02/09/2014,13:10:00,19.7,55.8,0.44,1.27,2.38,339.5,25.9,0,660,13.8,13.8,13.8,5.3
02/09/2014,13:15:00,19.7,55.6,0.29,1.24,3.13,334.6,15.1,0,428,13.8,13.8,13.8,5.4
02/09/2014,13:20:00,19.4,55.8,0.59,1.88,3.58,344.3,18.1,0,513,13.8,13.8,13.8,5.3
02/09/2014,13:25:00,19.4,55.9,0,1.13,2.83,342.5,24.6,0,650,13.8,13.8,13.8,5.3
02/09/2014,13:30:00,19.8,55.3,0,0.81,1.93,22,23.7,0,864,13.8,13.8,13.8,5.4
02/09/2014,13:35:00,20.3,52.7,0,1.12,3.58,58.9,77.8,0,891,13.8,13.8,13.8,5.8
02/09/2014,13:40:00,20.6,52,0.29,1.63,4.92,109.4,65.9,0,864,13.8,13.8,13.8,6
02/09/2014,13:45:00,20.6,52.2,0,0.96,3.73,137.6,84.3,0,516,13.8,13.8,13.8,6
02/09/2014,13:50:00,20.3,52.1,0.14,1.1,3.13,75.3,75.4,0,812,13.8,13.8,13.8,5.9
02/09/2014,13:55:00,20.3,51.8,0,0.94,2.24,3.9,33.5,0,804,13.8,13.8,13.8,6
02/09/2014,14:00:00,20.8,51.2,0,1.44,4.62,95,64.4,0,851,13.8,13.8,13.8,6.1
02/09/2014,14:05:00,20.5,51.5,0.29,1.63,4.17,112,32.7,0,635,13.8,13.8,13.8,6
02/09/2014,14:10:00,20.3,51.8,0.29,1.71,3.73,114.6,28.6,0,735,13.8,13.8,13.8,6
02/09/2014,14:15:00,20.6,51.4,0,0.23,0.89,72.7,3.7,0,334,13.8,13.8,13.8,6.1
02/09/2014,14:20:00,20.7,51.2,0.29,1.52,2.53,138.6,20,0,298,13.8,13.8,13.8,6.1
02/09/2014,14:25:00,20.6,52.2,0,1.18,2.68,145.2,25.8,0,713,13.8,13.8,13.8,6
02/09/2014,14:30:00,20.9,50.8,0.14,1.16,2.53,348.8,61.4,0,519,13.8,13.8,13.8,6.2
02/09/2014,14:35:00,20.5,51.3,0,0.77,1.93,335.4,16.9,0,194,13.8,13.8,13.8,6.1
02/09/2014,14:40:00,20.3,51.1,0.14,1.13,2.53,337.6,20.8,0,167,13.8,13.8,13.8,6.1
02/09/2014,14:45:00,20.1,50.1,0.44,1.53,3.13,319.1,15.3,0,149,13.8,13.8,13.8,6.2
02/09/2014,14:50:00,20.2,50.5,0,0.6,1.34,74.5,70.9,0,140,13.8,13.8,13.8,6.1
02/09/2014,14:55:00,20.2,51,0,0.7,2.08,76.1,25.5,0,257,13.8,13.8,13.8,6.1
02/09/2014,15:00:00,20.7,50.1,0,0.53,1.93,354.3,9.2,0,741,13.8,13.8,13.8,6.3
02/09/2014,15:05:00,21,49.6,0.29,1.38,3.28,346.2,37.5,0,506,13.8,13.8,13.8,6.4
02/09/2014,15:10:00,21.1,49.7,0,0.98,2.98,90.3,52.2,0,216,13.8,13.8,13.8,6.4
02/09/2014,15:15:00,20.7,50.1,0,0.84,2.24,13,79.9,0,316,13.8,13.8,13.8,6.3
02/09/2014,15:20:00,21.1,49.9,0,0.71,1.79,334.9,29,0,697,13.8,13.8,13.8,6.4
02/09/2014,15:25:00,21.5,48.6,0,0.79,3.28,135,86.4,0,698,13.8,13.8,13.8,6.6
02/09/2014,15:30:00,21.9,46.9,0,0.61,2.38,116.5,38.1,0,685,13.8,13.8,13.8,7
02/09/2014,15:35:00,21.6,47.2,0,0.74,1.63,132.9,25.1,0,682,13.8,13.8,13.8,6.9
02/09/2014,15:40:00,22.1,46.7,0,0.71,2.68,112.8,16.9,0,684,13.7,13.8,13.8,7
02/09/2014,15:45:00,21.7,47.1,0.14,0.99,2.83,93.6,19.5,0,663,13.7,13.7,13.7,6.9
02/09/2014,15:50:00,21.6,47.7,0,0.69,1.93,74.8,27.5,0,522,13.7,13.7,13.7,6.8
02/09/2014,15:55:00,21.9,47.5,0,0.42,1.63,113.9,5.5,0,478,13.7,13.7,13.7,6.9
02/09/2014,16:00:00,21.8,48.2,0,0.84,2.68,121.8,9.8,0,140,13.7,13.7,13.7,6.8
02/09/2014,16:05:00,21.5,49.5,0,1.05,2.83,123.7,29.3,0,227,13.5,13.7,13.8,6.5
02/09/2014,16:10:00,21.3,50.9,0,0.94,2.08,58.5,44,0,260,13.8,13.8,13.8,6.3
02/09/2014,16:15:00,21.3,51.6,0,0.74,1.79,29.6,22.6,0,312,13.8,13.8,13.8,6.2
02/09/2014,16:20:00,21.2,51.8,0,0.54,1.34,12,52.7,0,159,13.8,13.8,13.8,6.1
02/09/2014,16:25:00,21,54.1,0,0.85,2.53,59.3,71.8,0,159,13.8,13.8,13.8,5.8
02/09/2014,16:30:00,21,54.9,0,0.93,3.13,81.7,71.4,0,142,13.8,13.8,13.8,5.7
02/09/2014,16:35:00,21,54.3,0,0.56,2.08,104,30.5,0,145,13.8,13.8,13.8,5.7
