Time,BT4 lower(AVG) (degC),Internal Battery(RAW) (mV ),External Supply(RAW) (mV ),AT4 lower(AVG) (degC ),CT4 lower(AVG) (degC ),AT2 upper(AVG) (degC )
7/09/2014 4:30:00 PM,20.34,3400,14089,22.02,19.68,22.3
7/09/2014 4:15:00 PM,20.26,3400,14062,21.95,19.65,22.61
7/09/2014 4:00:00 PM,20.17,3400,14029,21.88,19.62,22.8
7/09/2014 3:45:00 PM,20.07,3397,13968,21.78,19.61,22.87
7/09/2014 3:30:00 PM,19.96,3399,13988,21.66,19.59,22.86
7/09/2014 3:15:00 PM,19.81,3400,14002,21.51,19.58,22.89
7/09/2014 3:00:00 PM,19.62,3400,13948,21.32,19.55,22.91
7/09/2014 2:45:00 PM,19.39,3402,13921,21.05,19.54,23.06
7/09/2014 2:30:00 PM,19.13,3400,13894,20.71,19.52,23.31
7/09/2014 2:15:00 PM,18.85,3400,13941,20.3,19.52,23.63
7/09/2014 2:00:00 PM,18.58,3400,13941,19.87,19.52,23.8
7/09/2014 1:45:00 PM,18.34,3400,13961,19.47,19.52,23.46
7/09/2014 1:30:00 PM,18.12,3400,13988,19.1,19.52,22.81
7/09/2014 1:15:00 PM,17.93,3400,14042,18.77,19.52,22.32
7/09/2014 1:00:00 PM,17.75,3399,14076,18.46,19.52,21.52
7/09/2014 12:45:00 PM,17.58,3399,14102,18.16,19.52,20.99
7/09/2014 12:30:00 PM,17.41,3399,14183,17.85,19.56,20.56
7/09/2014 12:15:00 PM,17.25,3398,14176,17.52,19.58,20.38
7/09/2014 12:00:00 PM,17.12,3399,14203,17.22,19.59,20.24
7/09/2014 11:45:00 AM,17.01,3397,14203,16.95,19.61,19.82
7/09/2014 11:30:00 AM,16.92,3398,14196,16.73,19.62,19.16
7/09/2014 11:15:00 AM,16.85,3394,14237,16.55,19.63,18.51
7/09/2014 11:00:00 AM,16.8,3397,14297,16.4,19.65,17.85
7/09/2014 10:45:00 AM,16.74,3398,14371,16.26,19.67,17.41
7/09/2014 10:30:00 AM,16.7,3398,14351,16.12,19.69,17.2
7/09/2014 10:15:00 AM,16.66,3399,14297,16,19.71,17
7/09/2014 10:00:00 AM,16.62,3398,14230,15.89,19.74,16.72
7/09/2014 9:45:00 AM,16.59,3397,14290,15.8,19.76,16.44
7/09/2014 9:30:00 AM,16.57,3398,14096,15.71,19.78,16.2
7/09/2014 9:15:00 AM,16.56,3398,13995,15.63,19.8,16.01
7/09/2014 9:00:00 AM,16.56,3397,13901,15.55,19.83,15.86
7/09/2014 8:45:00 AM,16.56,3397,13908,15.5,19.86,15.66
7/09/2014 8:30:00 AM,16.57,3397,13874,15.45,19.89,15.47
7/09/2014 8:15:00 AM,16.58,3397,13874,15.41,19.91,15.31
7/09/2014 8:00:00 AM,16.6,3398,13794,15.38,19.94,15.17
7/09/2014 7:45:00 AM,16.64,3397,13726,15.37,19.97,15.04
7/09/2014 7:30:00 AM,16.68,3397,13673,15.37,19.99,14.91
7/09/2014 7:15:00 AM,16.73,3393,13606,15.38,20.02,14.75
7/09/2014 7:00:00 AM,16.8,3397,13545,15.42,20.05,14.58
7/09/2014 6:45:00 AM,16.86,3397,13424,15.48,20.07,14.4
7/09/2014 6:30:00 AM,16.94,3397,13263,15.55,20.1,14.24
7/09/2014 6:15:00 AM,17.02,3395,13209,15.63,20.13,14.12
7/09/2014 6:00:00 AM,17.09,3397,13176,15.72,20.15,14.1
7/09/2014 5:45:00 AM,17.17,3395,13142,15.8,20.18,14.18
7/09/2014 5:30:00 AM,17.24,3397,13135,15.88,20.19,14.27
7/09/2014 5:15:00 AM,17.31,3395,13135,15.97,20.23,14.35
7/09/2014 5:00:00 AM,17.39,3397,13149,16.04,20.25,14.47
7/09/2014 4:45:00 AM,17.46,3397,13156,16.12,20.27,14.58
7/09/2014 4:30:00 AM,17.54,3397,13169,16.2,20.28,14.67
7/09/2014 4:15:00 AM,17.62,3395,13169,16.28,20.3,14.73
7/09/2014 4:00:00 AM,17.72,3398,13162,16.38,20.33,14.82
7/09/2014 3:45:00 AM,17.8,3394,13176,16.47,20.34,14.86
7/09/2014 3:30:00 AM,17.89,3397,13182,16.58,20.37,14.89
7/09/2014 3:15:00 AM,17.99,3397,13196,16.7,20.39,14.9
7/09/2014 3:00:00 AM,18.1,3398,13196,16.84,20.4,14.87
7/09/2014 2:45:00 AM,18.21,3397,13203,16.98,20.42,14.86
7/09/2014 2:30:00 AM,18.32,3397,13196,17.14,20.43,14.96
7/09/2014 2:15:00 AM,18.43,3397,13209,17.28,20.46,15.08
7/09/2014 2:00:00 AM,18.54,3397,13216,17.44,20.47,15.21
7/09/2014 1:45:00 AM,18.63,3397,13223,17.58,20.48,15.38
7/09/2014 1:30:00 AM,18.73,3397,13216,17.73,20.5,15.56
7/09/2014 1:15:00 AM,18.84,3397,13216,17.89,20.5,15.74
7/09/2014 1:00:00 AM,18.94,3394,13223,18.04,20.52,15.93
7/09/2014 12:45:00 AM,19.05,3397,13236,18.19,20.53,16.1
7/09/2014 12:30:00 AM,19.15,3397,13229,18.34,20.54,16.28
7/09/2014 12:15:00 AM,19.26,3398,13250,18.5,20.54,16.44
7/09/2014 12:00:00 AM,19.36,3397,13243,18.67,20.54,16.56
6/09/2014 11:45:00 PM,19.46,3398,13256,18.83,20.54,16.69
6/09/2014 11:30:00 PM,19.57,3393,13236,19,20.55,16.87
6/09/2014 11:15:00 PM,19.67,3398,13263,19.16,20.55,17.07
6/09/2014 11:00:00 PM,19.77,3398,13270,19.33,20.55,17.27
6/09/2014 10:45:00 PM,19.87,3398,13276,19.49,20.54,17.48
6/09/2014 10:30:00 PM,19.96,3397,13270,19.65,20.54,17.69
6/09/2014 10:15:00 PM,20.05,3398,13297,19.82,20.54,17.91
6/09/2014 10:00:00 PM,20.15,3398,13283,19.97,20.54,18.13
6/09/2014 9:45:00 PM,20.24,3398,13290,20.13,20.51,18.35
6/09/2014 9:30:00 PM,20.33,3397,13290,20.29,20.5,18.56
6/09/2014 9:15:00 PM,20.42,3398,13290,20.44,20.49,18.75
6/09/2014 9:00:00 PM,20.5,3398,13290,20.6,20.47,18.94
6/09/2014 8:45:00 PM,20.6,3399,13303,20.77,20.46,19.16
6/09/2014 8:30:00 PM,20.7,3398,13290,20.94,20.43,19.31
6/09/2014 8:15:00 PM,20.8,3397,13290,21.12,20.41,19.42
6/09/2014 8:00:00 PM,20.91,3398,13303,21.32,20.39,19.53
6/09/2014 7:45:00 PM,21.02,3398,13303,21.52,20.37,19.67
6/09/2014 7:30:00 PM,21.12,3399,13303,21.72,20.33,19.88
6/09/2014 7:15:00 PM,21.19,3398,13310,21.93,20.31,20.11
6/09/2014 7:00:00 PM,21.28,3397,13303,22.12,20.28,20.36
6/09/2014 6:45:00 PM,21.35,3398,13364,22.3,20.25,20.68
6/09/2014 6:30:00 PM,21.42,3397,13525,22.46,20.21,21.02
6/09/2014 6:15:00 PM,21.46,3399,13747,22.61,20.18,21.34
6/09/2014 6:00:00 PM,21.49,3399,13995,22.72,20.15,21.63
6/09/2014 5:45:00 PM,21.52,3399,14109,22.82,20.12,21.98
6/09/2014 5:30:00 PM,21.52,3399,14163,22.89,20.08,22.33
6/09/2014 5:15:00 PM,21.49,3399,14129,22.93,20.05,22.65
6/09/2014 5:00:00 PM,21.46,3399,14156,22.94,20.01,22.9
6/09/2014 4:45:00 PM,21.41,3399,14149,22.93,19.98,23.13
6/09/2014 4:30:00 PM,21.34,3397,14055,22.9,19.95,23.41
6/09/2014 4:15:00 PM,21.26,3400,14089,22.84,19.92,23.53
6/09/2014 4:00:00 PM,21.15,3399,14082,22.74,19.89,23.64
6/09/2014 3:45:00 PM,21.03,3399,14096,22.61,19.87,23.8
6/09/2014 3:30:00 PM,20.89,3399,14015,22.45,19.84,24.02
6/09/2014 3:15:00 PM,20.74,3400,14035,22.27,19.81,24.02
6/09/2014 3:00:00 PM,20.58,3400,14055,22.05,19.79,23.99
6/09/2014 2:45:00 PM,20.41,3399,14055,21.8,19.78,24.1
6/09/2014 2:30:00 PM,20.25,3400,14035,21.54,19.76,23.98
6/09/2014 2:15:00 PM,20.08,3400,14062,21.28,19.74,23.8
6/09/2014 2:00:00 PM,19.92,3398,14042,21.03,19.72,23.72
6/09/2014 1:45:00 PM,19.78,3399,14069,20.81,19.71,23.32
6/09/2014 1:30:00 PM,19.63,3398,14089,20.61,19.69,22.72
6/09/2014 1:15:00 PM,19.48,3399,14102,20.39,19.69,22.38
6/09/2014 1:00:00 PM,19.34,3395,14170,20.16,19.68,22.29
6/09/2014 12:45:00 PM,19.2,3399,14096,19.94,19.65,22.17
6/09/2014 12:30:00 PM,19.06,3399,14203,19.73,19.65,21.91
6/09/2014 12:15:00 PM,18.93,3398,14183,19.52,19.65,21.55
6/09/2014 12:00:00 PM,18.8,3399,14190,19.32,19.65,21.3
6/09/2014 11:45:00 AM,18.67,3399,14250,19.11,19.65,20.96
6/09/2014 11:30:00 AM,18.55,3399,14223,18.9,19.65,20.76
6/09/2014 11:15:00 AM,18.42,3395,14230,18.69,19.65,20.67
6/09/2014 11:00:00 AM,18.3,3399,14250,18.5,19.67,20.36
6/09/2014 10:45:00 AM,18.19,3399,14250,18.29,19.68,20.1
6/09/2014 10:30:00 AM,18.09,3399,14250,18.09,19.69,19.91
6/09/2014 10:15:00 AM,17.99,3398,14243,17.9,19.69,19.67
6/09/2014 10:00:00 AM,17.92,3398,14237,17.72,19.7,19.39
6/09/2014 9:45:00 AM,17.86,3398,14311,17.56,19.72,19.13
6/09/2014 9:30:00 AM,17.84,3397,14297,17.44,19.72,18.82
6/09/2014 9:15:00 AM,17.82,3398,14311,17.35,19.74,18.36
6/09/2014 9:00:00 AM,17.8,3398,14250,17.28,19.76,17.96
6/09/2014 8:45:00 AM,17.8,3398,14029,17.25,19.76,17.49
6/09/2014 8:30:00 AM,17.82,3398,14129,17.24,19.78,17.16
6/09/2014 8:15:00 AM,17.84,3398,13800,17.24,19.79,17.04
6/09/2014 8:00:00 AM,17.85,3398,13747,17.24,19.79,16.92
6/09/2014 7:45:00 AM,17.87,3399,13612,17.25,19.81,16.82
6/09/2014 7:30:00 AM,17.9,3398,13451,17.27,19.82,16.71
6/09/2014 7:15:00 AM,17.93,3398,13377,17.3,19.82,16.64
6/09/2014 7:00:00 AM,17.95,3397,13176,17.34,19.85,16.63
6/09/2014 6:45:00 AM,17.98,3397,13156,17.38,19.86,16.63
6/09/2014 6:30:00 AM,18.03,3394,13115,17.41,19.87,16.63
6/09/2014 6:15:00 AM,18.06,3398,13129,17.46,19.88,16.63
6/09/2014 6:00:00 AM,18.08,3398,13102,17.49,19.89,16.66
6/09/2014 5:45:00 AM,18.1,3394,13109,17.53,19.9,16.7
6/09/2014 5:30:00 AM,18.13,3398,13115,17.57,19.91,16.74
6/09/2014 5:15:00 AM,18.16,3398,13129,17.62,19.92,16.78
6/09/2014 5:00:00 AM,18.2,3397,13129,17.66,19.92,16.82
6/09/2014 4:45:00 AM,18.23,3395,13142,17.71,19.95,16.86
6/09/2014 4:30:00 AM,18.27,3397,13149,17.75,19.96,16.9
6/09/2014 4:15:00 AM,18.3,3398,13156,17.79,19.96,16.94
6/09/2014 4:00:00 AM,18.34,3398,13169,17.85,19.98,16.99
6/09/2014 3:45:00 AM,18.38,3398,13182,17.89,19.99,17.03
6/09/2014 3:30:00 AM,18.42,3397,13169,17.94,19.99,17.07
6/09/2014 3:15:00 AM,18.46,3398,13196,17.99,20.01,17.1
6/09/2014 3:00:00 AM,18.51,3398,13196,18.05,20.02,17.14
6/09/2014 2:45:00 AM,18.55,3397,13196,18.11,20.02,17.19
6/09/2014 2:30:00 AM,18.59,3398,13203,18.17,20.03,17.22
6/09/2014 2:15:00 AM,18.64,3398,13203,18.23,20.05,17.26
6/09/2014 2:00:00 AM,18.69,3398,13196,18.29,20.06,17.31
6/09/2014 1:45:00 AM,18.74,3398,13223,18.36,20.06,17.36
6/09/2014 1:30:00 AM,18.79,3398,13223,18.43,20.06,17.42
6/09/2014 1:15:00 AM,18.84,3398,13229,18.5,20.06,17.47
6/09/2014 1:00:00 AM,18.9,3398,13236,18.57,20.06,17.53
6/09/2014 12:45:00 AM,18.95,3398,13236,18.65,20.08,17.59
6/09/2014 12:30:00 AM,19.01,3397,13236,18.73,20.08,17.66
6/09/2014 12:15:00 AM,19.07,3398,13243,18.81,20.09,17.72
6/09/2014 12:00:00 AM,19.12,3398,13250,18.89,20.09,17.79
5/09/2014 11:45:00 PM,19.18,3398,13250,18.98,20.09,17.86
5/09/2014 11:30:00 PM,19.23,3398,13250,19.07,20.09,17.93
5/09/2014 11:15:00 PM,19.28,3398,13250,19.17,20.08,17.99
5/09/2014 11:00:00 PM,19.34,3398,13256,19.27,20.08,18.07
5/09/2014 10:45:00 PM,19.4,3398,13263,19.37,20.08,18.15
5/09/2014 10:30:00 PM,19.47,3397,13243,19.48,20.06,18.24
5/09/2014 10:15:00 PM,19.55,3398,13270,19.59,20.06,18.34
5/09/2014 10:00:00 PM,19.63,3398,13263,19.71,20.06,18.43
5/09/2014 9:45:00 PM,19.72,3397,13276,19.83,20.05,18.51
5/09/2014 9:30:00 PM,19.79,3398,13270,19.96,20.03,18.59
5/09/2014 9:15:00 PM,19.88,3398,13283,20.09,20.02,18.7
5/09/2014 9:00:00 PM,19.96,3398,13283,20.23,20.01,18.8
5/09/2014 8:45:00 PM,20.05,3398,13283,20.37,19.99,18.92
5/09/2014 8:30:00 PM,20.14,3399,13290,20.51,19.97,19.06
5/09/2014 8:15:00 PM,20.23,3398,13297,20.66,19.95,19.21
5/09/2014 8:00:00 PM,20.32,3398,13283,20.8,19.92,19.36
5/09/2014 7:45:00 PM,20.4,3397,13290,20.95,19.91,19.52
5/09/2014 7:30:00 PM,20.49,3398,13297,21.09,19.89,19.69
5/09/2014 7:15:00 PM,20.58,3399,13297,21.24,19.86,19.86
5/09/2014 7:00:00 PM,20.66,3398,13297,21.38,19.83,20.05
5/09/2014 6:45:00 PM,20.73,3399,13297,21.52,19.79,20.23
5/09/2014 6:30:00 PM,20.8,3398,13297,21.65,19.77,20.42
5/09/2014 6:15:00 PM,20.86,3399,13344,21.77,19.73,20.63
5/09/2014 6:00:00 PM,20.89,3398,13518,21.88,19.7,20.86
5/09/2014 5:45:00 PM,20.95,3399,13767,21.98,19.66,21.09
5/09/2014 5:30:00 PM,21,3399,13935,22.08,19.63,21.3
5/09/2014 5:15:00 PM,21.04,3399,14089,22.17,19.59,21.48
5/09/2014 5:00:00 PM,21.08,3399,14183,22.26,19.54,21.65
5/09/2014 4:45:00 PM,21.12,3400,14203,22.35,19.51,21.77
5/09/2014 4:30:00 PM,21.15,3399,14183,22.42,19.47,21.91
5/09/2014 4:15:00 PM,21.16,3399,14183,22.5,19.43,22.05
5/09/2014 4:00:00 PM,21.19,3400,14176,22.57,19.39,22.19
5/09/2014 3:45:00 PM,21.19,3398,14163,22.62,19.35,22.31
5/09/2014 3:30:00 PM,21.16,3399,14156,22.66,19.31,22.45
5/09/2014 3:15:00 PM,21.12,3399,14123,22.66,19.28,22.67
5/09/2014 3:00:00 PM,21.04,3399,14109,22.62,19.25,22.96
5/09/2014 2:45:00 PM,20.94,3399,14102,22.54,19.21,23.26
5/09/2014 2:30:00 PM,20.81,3399,14062,22.42,19.18,23.67
5/09/2014 2:15:00 PM,20.66,3400,14069,22.26,19.16,23.97
5/09/2014 2:00:00 PM,20.48,3400,14035,22.06,19.12,24
5/09/2014 1:45:00 PM,20.31,3400,14042,21.82,19.11,24.15
5/09/2014 1:30:00 PM,20.11,3400,14008,21.55,19.09,24.17
5/09/2014 1:15:00 PM,19.89,3400,14008,21.26,19.08,24.03
5/09/2014 1:00:00 PM,19.63,3400,14008,20.93,19.06,23.85
5/09/2014 12:45:00 PM,19.36,3400,14022,20.55,19.06,23.99
5/09/2014 12:30:00 PM,19.08,3400,13955,20.15,19.06,24.08
5/09/2014 12:15:00 PM,18.79,3400,13982,19.74,19.05,23.65
5/09/2014 12:00:00 PM,18.49,3400,14029,19.31,19.06,23.36
5/09/2014 11:45:00 AM,18.2,3402,13988,18.88,19.06,23.13
5/09/2014 11:30:00 AM,17.92,3400,14008,18.45,19.06,22.52
5/09/2014 11:15:00 AM,17.64,3400,14035,18.03,19.06,22.18
5/09/2014 11:00:00 AM,17.4,3400,14035,17.61,19.09,21.7
5/09/2014 10:45:00 AM,17.2,3399,14089,17.22,19.11,21.21
5/09/2014 10:30:00 AM,17.03,3399,14062,16.87,19.12,20.74
5/09/2014 10:15:00 AM,16.9,3399,14089,16.58,19.14,20
5/09/2014 10:00:00 AM,16.8,3398,14190,16.34,19.16,19.21
5/09/2014 9:45:00 AM,16.73,3398,14243,16.16,19.18,18.29
5/09/2014 9:30:00 AM,16.67,3398,14284,16.01,19.2,17.57
5/09/2014 9:15:00 AM,16.63,3398,14378,15.87,19.22,17.09
5/09/2014 9:00:00 AM,16.6,3398,14378,15.76,19.25,16.72
5/09/2014 8:45:00 AM,16.59,3398,14297,15.67,19.26,16.43
5/09/2014 8:30:00 AM,16.59,3397,14129,15.59,19.28,16.13
5/09/2014 8:15:00 AM,16.59,3398,14102,15.53,19.3,15.83
5/09/2014 8:00:00 AM,16.6,3397,14008,15.5,19.32,15.55
5/09/2014 7:45:00 AM,16.62,3397,13901,15.49,19.34,15.34
5/09/2014 7:30:00 AM,16.66,3398,13834,15.47,19.37,15.17
5/09/2014 7:15:00 AM,16.7,3398,13780,15.49,19.39,15.01
5/09/2014 7:00:00 AM,16.76,3397,13807,15.52,19.41,14.83
5/09/2014 6:45:00 AM,16.82,3397,13787,15.58,19.42,14.61
5/09/2014 6:30:00 AM,16.89,3397,13538,15.66,19.44,14.42
5/09/2014 6:15:00 AM,16.96,3397,13350,15.75,19.46,14.33
5/09/2014 6:00:00 AM,17.04,3397,13209,15.85,19.49,14.3
5/09/2014 5:45:00 AM,17.12,3397,13142,15.96,19.5,14.27
5/09/2014 5:30:00 AM,17.2,3395,13109,16.07,19.51,14.28
5/09/2014 5:15:00 AM,17.27,3397,13102,16.18,19.52,14.35
5/09/2014 5:00:00 AM,17.36,3395,13109,16.3,19.54,14.44
5/09/2014 4:45:00 AM,17.45,3397,13122,16.42,19.55,14.54
5/09/2014 4:30:00 AM,17.52,3395,13115,16.53,19.54,14.68
5/09/2014 4:15:00 AM,17.6,3397,13142,16.64,19.55,14.82
5/09/2014 4:00:00 AM,17.67,3394,13122,16.76,19.57,14.96
5/09/2014 3:45:00 AM,17.74,3397,13162,16.87,19.59,15.1
5/09/2014 3:30:00 AM,17.82,3397,13162,16.97,19.59,15.24
5/09/2014 3:15:00 AM,17.88,3397,13176,17.08,19.59,15.41
5/09/2014 3:00:00 AM,17.94,3397,13176,17.17,19.61,15.56
5/09/2014 2:45:00 AM,18,3398,13196,17.26,19.62,15.73
5/09/2014 2:30:00 AM,18.07,3397,13196,17.34,19.62,15.91
5/09/2014 2:15:00 AM,18.12,3397,13203,17.43,19.62,16.09
5/09/2014 2:00:00 AM,18.16,3397,13209,17.52,19.62,16.21
5/09/2014 1:45:00 AM,18.22,3398,13209,17.62,19.64,16.27
5/09/2014 1:30:00 AM,18.29,3398,13209,17.72,19.64,16.32
5/09/2014 1:15:00 AM,18.35,3394,13216,17.83,19.64,16.35
5/09/2014 1:00:00 AM,18.41,3398,13223,17.94,19.64,16.38
5/09/2014 12:45:00 AM,18.47,3397,13236,18.06,19.65,16.47
5/09/2014 12:30:00 AM,18.53,3397,13223,18.16,19.64,16.63
5/09/2014 12:15:00 AM,18.58,3395,13236,18.26,19.64,16.8
5/09/2014 12:00:00 AM,18.61,3398,13243,18.35,19.64,17
4/09/2014 11:45:00 PM,18.67,3398,13256,18.44,19.63,17.19
4/09/2014 11:30:00 PM,18.71,3393,13243,18.52,19.62,17.38
4/09/2014 11:15:00 PM,18.74,3397,13250,18.59,19.62,17.53
4/09/2014 11:00:00 PM,18.79,3398,13263,18.67,19.62,17.64
4/09/2014 10:45:00 PM,18.83,3398,13263,18.74,19.62,17.75
4/09/2014 10:30:00 PM,18.87,3393,13270,18.82,19.61,17.86
4/09/2014 10:15:00 PM,18.91,3398,13276,18.88,19.59,17.95
4/09/2014 10:00:00 PM,18.96,3398,13256,18.96,19.59,18.04
4/09/2014 9:45:00 PM,19,3399,13290,19.04,19.58,18.11
4/09/2014 9:30:00 PM,19.04,3398,13290,19.11,19.56,18.18
4/09/2014 9:15:00 PM,19.08,3398,13290,19.2,19.54,18.25
4/09/2014 9:00:00 PM,19.12,3398,13283,19.28,19.53,18.33
4/09/2014 8:45:00 PM,19.17,3399,13303,19.36,19.52,18.42
4/09/2014 8:30:00 PM,19.2,3398,13297,19.44,19.51,18.52
4/09/2014 8:15:00 PM,19.23,3398,13303,19.52,19.49,18.63
4/09/2014 8:00:00 PM,19.26,3398,13303,19.59,19.48,18.74
4/09/2014 7:45:00 PM,19.28,3398,13310,19.67,19.45,18.86
4/09/2014 7:30:00 PM,19.29,3398,13310,19.73,19.44,18.99
4/09/2014 7:15:00 PM,19.31,3398,13310,19.79,19.42,19.12
4/09/2014 7:00:00 PM,19.32,3398,13297,19.84,19.4,19.24
4/09/2014 6:45:00 PM,19.32,3399,13310,19.89,19.39,19.38
4/09/2014 6:30:00 PM,19.31,3394,13317,19.92,19.37,19.5
4/09/2014 6:15:00 PM,19.29,3398,13458,19.95,19.35,19.62
4/09/2014 6:00:00 PM,19.27,3398,13619,19.96,19.33,19.74
4/09/2014 5:45:00 PM,19.24,3397,13760,19.96,19.32,19.87
4/09/2014 5:30:00 PM,19.19,3398,13867,19.95,19.29,19.97
4/09/2014 5:15:00 PM,19.13,3399,13888,19.9,19.28,20.09
4/09/2014 5:00:00 PM,19.07,3398,13968,19.85,19.26,20.23
4/09/2014 4:45:00 PM,18.99,3398,14069,19.77,19.26,20.4
4/09/2014 4:30:00 PM,18.9,3394,14170,19.67,19.23,20.52
4/09/2014 4:15:00 PM,18.81,3399,14190,19.56,19.22,20.55
4/09/2014 4:00:00 PM,18.71,3399,14230,19.43,19.21,20.55
4/09/2014 3:45:00 PM,18.61,3399,14230,19.31,19.19,20.51
4/09/2014 3:30:00 PM,18.51,3398,14237,19.17,19.19,20.48
4/09/2014 3:15:00 PM,18.4,3398,14250,19.03,19.18,20.4
4/09/2014 3:00:00 PM,18.3,3398,14243,18.88,19.17,20.28
4/09/2014 2:45:00 PM,18.2,3398,14243,18.73,19.16,20.18
4/09/2014 2:30:00 PM,18.1,3398,14250,18.58,19.16,20.1
4/09/2014 2:15:00 PM,17.99,3398,14250,18.43,19.16,19.86
4/09/2014 2:00:00 PM,17.89,3399,14250,18.27,19.16,19.65
4/09/2014 1:45:00 PM,17.78,3399,14217,18.11,19.15,19.61
4/09/2014 1:30:00 PM,17.68,3399,14190,17.94,19.16,19.55
4/09/2014 1:15:00 PM,17.58,3399,14250,17.78,19.16,19.41
4/09/2014 1:00:00 PM,17.49,3398,14237,17.64,19.16,19.18
4/09/2014 12:45:00 PM,17.42,3398,14317,17.5,19.18,18.81
4/09/2014 12:30:00 PM,17.34,3398,14304,17.38,19.19,18.56
4/09/2014 12:15:00 PM,17.25,3397,14257,17.24,19.19,18.4
4/09/2014 12:00:00 PM,17.16,3398,14237,17.1,19.19,18.26
4/09/2014 11:45:00 AM,17.07,3399,14223,16.95,19.2,18.17
4/09/2014 11:30:00 AM,16.97,3398,14237,16.8,19.22,18.11
4/09/2014 11:15:00 AM,16.86,3398,14243,16.64,19.22,17.99
4/09/2014 11:00:00 AM,16.75,3399,14264,16.48,19.25,17.8
4/09/2014 10:45:00 AM,16.64,3398,14264,16.3,19.26,17.65
4/09/2014 10:30:00 AM,16.52,3398,14243,16.12,19.28,17.59
4/09/2014 10:15:00 AM,16.39,3398,14257,15.92,19.3,17.5
4/09/2014 10:00:00 AM,16.26,3399,14284,15.72,19.32,17.34
4/09/2014 9:45:00 AM,16.14,3398,14284,15.52,19.35,17.22
4/09/2014 9:30:00 AM,16.03,3398,14284,15.33,19.37,17.07
4/09/2014 9:15:00 AM,15.93,3398,14290,15.15,19.39,16.78
4/09/2014 9:00:00 AM,15.85,3398,14297,14.99,19.42,16.46
4/09/2014 8:45:00 AM,15.78,3398,14290,14.85,19.45,16.16
4/09/2014 8:30:00 AM,15.75,3398,14317,14.74,19.49,15.75
4/09/2014 8:15:00 AM,15.72,3398,14364,14.66,19.51,15.4
4/09/2014 8:00:00 AM,15.72,3398,14297,14.62,19.53,15.04
4/09/2014 7:45:00 AM,15.73,3393,14378,14.59,19.58,14.61
4/09/2014 7:30:00 AM,15.75,3397,14230,14.59,19.61,14.28
4/09/2014 7:15:00 AM,15.78,3397,14062,14.6,19.64,14.07
4/09/2014 7:00:00 AM,15.82,3397,14069,14.62,19.67,13.91
4/09/2014 6:45:00 AM,15.86,3397,13995,14.64,19.7,13.79
4/09/2014 6:30:00 AM,15.91,3397,13800,14.68,19.73,13.71
4/09/2014 6:15:00 AM,15.97,3395,13444,14.72,19.77,13.67
4/09/2014 6:00:00 AM,16.02,3397,13256,14.78,19.79,13.65
4/09/2014 5:45:00 AM,16.09,3397,13169,14.84,19.82,13.64
4/09/2014 5:30:00 AM,16.16,3395,13122,14.9,19.86,13.62
4/09/2014 5:15:00 AM,16.23,3397,13115,14.97,19.89,13.6
4/09/2014 5:00:00 AM,16.31,3395,13135,15.06,19.91,13.6
4/09/2014 4:45:00 AM,16.39,3397,13142,15.14,19.94,13.63
4/09/2014 4:30:00 AM,16.47,3397,13156,15.23,19.98,13.64
4/09/2014 4:15:00 AM,16.56,3397,13156,15.33,20,13.64
4/09/2014 4:00:00 AM,16.64,3397,13169,15.43,20.03,13.71
4/09/2014 3:45:00 AM,16.72,3395,13176,15.53,20.06,13.78
4/09/2014 3:30:00 AM,16.81,3397,13182,15.63,20.08,13.86
4/09/2014 3:15:00 AM,16.89,3397,13189,15.74,20.12,13.97
4/09/2014 3:00:00 AM,16.98,3395,13196,15.84,20.14,14.1
4/09/2014 2:45:00 AM,17.08,3397,13196,15.96,20.16,14.19
4/09/2014 2:30:00 AM,17.17,3397,13203,16.07,20.18,14.26
4/09/2014 2:15:00 AM,17.27,3395,13203,16.18,20.21,14.35
4/09/2014 2:00:00 AM,17.36,3397,13209,16.3,20.23,14.46
4/09/2014 1:45:00 AM,17.46,3395,13196,16.43,20.25,14.56
4/09/2014 1:30:00 AM,17.56,3397,13209,16.55,20.26,14.66
4/09/2014 1:15:00 AM,17.67,3397,13209,16.68,20.28,14.76
4/09/2014 1:00:00 AM,17.77,3397,13216,16.81,20.3,14.88
4/09/2014 12:45:00 AM,17.88,3397,13229,16.95,20.32,14.99
4/09/2014 12:30:00 AM,18,3397,13229,17.1,20.33,15.1
4/09/2014 12:15:00 AM,18.1,3397,13229,17.24,20.35,15.19
4/09/2014 12:00:00 AM,18.22,3397,13223,17.4,20.37,15.3
3/09/2014 11:45:00 PM,18.31,3397,13229,17.55,20.38,15.43
3/09/2014 11:30:00 PM,18.42,3398,13256,17.71,20.39,15.58
3/09/2014 11:15:00 PM,18.53,3395,13243,17.88,20.4,15.74
3/09/2014 11:00:00 PM,18.63,3397,13250,18.04,20.4,15.89
3/09/2014 10:45:00 PM,18.75,3393,13243,18.2,20.41,16.03
3/09/2014 10:30:00 PM,18.88,3398,13263,18.38,20.42,16.19
3/09/2014 10:15:00 PM,19.01,3397,13263,18.56,20.42,16.34
3/09/2014 10:00:00 PM,19.15,3398,13256,18.76,20.42,16.5
3/09/2014 9:45:00 PM,19.29,3398,13270,18.95,20.42,16.65
3/09/2014 9:30:00 PM,19.43,3397,13263,19.16,20.41,16.82
3/09/2014 9:15:00 PM,19.58,3398,13276,19.37,20.4,16.99
